Query: java functional programming language
Summary: <<
java functional programming language
Query date: 2016-06-20
Papers: 980
Citations: 208771
Years: 30
Cites/year: 6959.03
Cites/paper: 213.03/69.0/multi (mean/median/mode)
Cites/author: 99865.54
Cites/author/year: 3328.85
Papers/author: 500.54
Authors/paper: 2.61/2.0/2 (mean/median/mode)
h-index: 193 (74%)
g-index: 429 (88%)
e-index: 343.64
hc-index: 109
hI-index: 68.73
hI,norm: 137
hI,annual: 4.57
hm-index: 136.62
AW-index: 148.12
AWCR: 21938.78
AWCRpA: 9586.13

Hirsch a=5.60, m=6.43
Contemporary ac=7.39

226 paper(s) with 1 author(s)
293 paper(s) with 2 author(s)
221 paper(s) with 3 author(s)
140 paper(s) with 4 author(s)
81 paper(s) with 5 author(s)
19 paper(s) with 6 author(s)
>>

Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
391,"D Dean, EW Felten, DS Wallach","Java security: From HotJava to Netscape and beyond",1996,"Security and Privacy, 1996. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=502681","http://scholar.google.com/scholar?cites=14920481242751411710&as_sdt=2005&sciodt=0,5&hl=en&num=20",186,2016-06-20,""
381,"L Augustsson","Cayenne—a language with dependent types",1998,"… School on Advanced Functional Programming","Springer","http://link.springer.com/chapter/10.1007/10704973_6","http://scholar.google.com/scholar?cites=8477911184190426430&as_sdt=2005&sciodt=0,5&hl=en&num=20",201,2016-06-20,""
381,"S Tisue, U Wilensky","Netlogo: A simple environment for modeling complexity",2004,"International conference on complex systems","academia.edu","","http://scholar.google.com/scholar?cites=6124767120907713667&as_sdt=2005&sciodt=0,5&hl=en&num=20",250,2016-06-20,"PDF"
381,"J Boyland","Checking interference with fractional permissions",2003,"International Static Analysis Symposium","Springer","http://link.springer.com/chapter/10.1007/3-540-44898-5_4","http://scholar.google.com/scholar?cites=7630704134961173864&as_sdt=2005&sciodt=0,5&hl=en&num=20",902,2016-06-20,""
380,"C Clifton, GT Leavens, C Chambers, T Millstein","MultiJava: Modular open classes and symmetric multiple dispatch for Java",2000,"ACM Sigplan Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=353181","http://scholar.google.com/scholar?cites=10742568919845128818&as_sdt=2005&sciodt=0,5&hl=en&num=20",135,2016-06-20,""
377,"J Ekanayake, S Pallickara, G Fox","Mapreduce for data intensive scientific analyses",2008,"eScience, 2008. eScience' …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=4736768","http://scholar.google.com/scholar?cites=18444382165866468388&as_sdt=2005&sciodt=0,5&hl=en&num=20",341,2016-06-20,""
374,"M Stal","Web services: beyond component-based computing",2002,"Communications of the ACM","dl.acm.org","http://dl.acm.org/citation.cfm?id=570934","http://scholar.google.com/scholar?cites=4863853489773465934&as_sdt=2005&sciodt=0,5&hl=en&num=20",625,2016-06-20,""
373,"C Csallner, Y Smaragdakis","JCrasher: an automatic robustness tester for Java",2004,"Software: Practice and …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/spe.602/abstract","http://scholar.google.com/scholar?cites=3292275925222938105&as_sdt=2005&sciodt=0,5&hl=en&num=20",265,2016-06-20,""
372,"JE Bardram","The java context awareness framework (JCAF)–a service infrastructure and programming framework for context-aware applications",2005,"International Conference on Pervasive Computing","Springer","http://link.springer.com/10.1007%2F11428572_7","http://scholar.google.com/scholar?cites=17171194503378125708&as_sdt=2005&sciodt=0,5&hl=en&num=20",445,2016-06-20,""
372,"TA Henzinger, B Horowitz, CM Kirsch","Giotto: A time-triggered language for embedded programming",2001,"International Workshop on …","Springer","http://link.springer.com/chapter/10.1007/3-540-45449-7_12","http://scholar.google.com/scholar?cites=3191982401629817816&as_sdt=2005&sciodt=0,5&hl=en&num=20",643,2016-06-20,""
370,"J Maloney, M Resnick, N Rusk, B Silverman…","The scratch programming language and environment",2010,"ACM Transactions on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1868363","http://scholar.google.com/scholar?cites=7031518227669021291&as_sdt=2005&sciodt=0,5&hl=en&num=20",46,2016-06-20,""
369,"C Ghezzi, M Jazayeri","Programming language concepts",2008,"","John Wiley & Sons","","http://scholar.google.com/scholar?cites=5269134069937533921&as_sdt=2005&sciodt=0,5&hl=en&num=20",52,2016-06-20,"CITATION"
368,"RF Stärk, J Schmid, E Börger","Java and the Java virtual machine: definition, verification, validation",2012,"","books.google.com","","http://scholar.google.com/scholar?cites=1263074912820083845&as_sdt=2005&sciodt=0,5&hl=en&num=20",846,2016-06-20,"BOOK"
367,"MG Burke, JD Choi, S Fink, D Grove, M Hind…","The Jalapeno dynamic optimizing compiler for Java",1999,"… conference on Java …","dl.acm.org","http://dl.acm.org/citation.cfm?id=304113","http://scholar.google.com/scholar?cites=11410983165629977250&as_sdt=2005&sciodt=0,5&hl=en&num=20",206,2016-06-20,""
360,"P Busetta, R Rönnquist, A Hodgson, A Lucas","Jack intelligent agents-components for intelligent agents in java",1999,"AgentLink News Letter","agentlink.org","","http://scholar.google.com/scholar?cites=10359603077746532284&as_sdt=2005&sciodt=0,5&hl=en&num=20",809,2016-06-20,"PDF"
357,"V Benzaken, G Castagna, A Frisch","CDuce: an XML-centric general-purpose language",2003,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=944711","http://scholar.google.com/scholar?cites=12356823748279992007&as_sdt=2005&sciodt=0,5&hl=en&num=20",471,2016-06-20,""
355,"B Ford, G Back, G Benson, J Lepreau, A Lin…","The Flux OSKit: A substrate for kernel and language research",1997,"ACM SIGOPS …","dl.acm.org","http://dl.acm.org/citation.cfm?id=266642","http://scholar.google.com/scholar?cites=10292141752099536334&as_sdt=2005&sciodt=0,5&hl=en&num=20",655,2016-06-20,""
350,"M Lutz","Programming python",1996,"","academia.edu","","http://scholar.google.com/scholar?cites=13742278136276186916&as_sdt=2005&sciodt=0,5&hl=en&num=20",637,2016-06-20,"BOOK"
349,"T Elrad, M Aksit, G Kiczales, KJ Lieberherr…","Discussing aspects of AOP.",2001,"Communications of the …","itu.dk","","http://scholar.google.com/scholar?cites=8742778054985039324&as_sdt=2005&sciodt=0,5&hl=en&num=20",124,2016-06-20,"PDF"
349,"G Reese","Database Programming with JDBC and JAVA",2000,"","books.google.com","","http://scholar.google.com/scholar?cites=11373581977706338432&as_sdt=2005&sciodt=0,5&hl=en&num=20",221,2016-06-20,"BOOK"
330,"B Blanchet","Escape analysis for object-oriented languages: application to Java",1999,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=320387","http://scholar.google.com/scholar?cites=16835869348680836805&as_sdt=2005&sciodt=0,5&hl=en&num=20",60,2016-06-20,""
328,"E Visser","Program transformation with Stratego/XT",2004,"Domain-specific program generation","Springer","http://link.springer.com/10.1007%2F978-3-540-25935-0_13","http://scholar.google.com/scholar?cites=11440812575572436209&as_sdt=2005&sciodt=0,5&hl=en&num=20",806,2016-06-20,""
325,"P Müller","Modular specification and verification of object-oriented programs",2002,"","dl.acm.org","","http://scholar.google.com/scholar?cites=15985021385524583490&as_sdt=2005&sciodt=0,5&hl=en&num=20",132,2016-06-20,"BOOK"
324,"M Lippert, CV Lopes","A study on exception detection and handling using aspect-oriented programming",2000,"Proceedings of the 22nd international conference …","dl.acm.org","http://dl.acm.org/citation.cfm?id=337229","http://scholar.google.com/scholar?cites=10254034920243923324&as_sdt=2005&sciodt=0,5&hl=en&num=20",401,2016-06-20,""
316,"I Kurtev, J Bézivin, M Akşit","Technological spaces: An initial appraisal",2002,"","eprints.eemcs.utwente.nl","http://eprints.eemcs.utwente.nl/10206/","http://scholar.google.com/scholar?cites=4406905483909490459&as_sdt=2005&sciodt=0,5&hl=en&num=20",850,2016-06-20,""
315,"RB Findler, M Felleisen","Contracts for higher-order functions",2002,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=581484","http://scholar.google.com/scholar?cites=15878141008109963925&as_sdt=2005&sciodt=0,5&hl=en&num=20",565,2016-06-20,""
307,"B Alpern, CR Attanasio, A Cocchi, D Lieber…","Implementing jalapeño in Java",1999,"ACM SIGPLAN …","dl.acm.org","http://dl.acm.org/citation.cfm?id=320418","http://scholar.google.com/scholar?cites=1090460222850145807&as_sdt=2005&sciodt=0,5&hl=en&num=20",466,2016-06-20,""
305,"P Hudak","The Haskell school of expression: learning functional programming through multimedia",2000,"","books.google.com","","http://scholar.google.com/scholar?cites=15383907287346351932&as_sdt=2005&sciodt=0,5&hl=en&num=20",63,2016-06-20,"BOOK"
305,"G Czajkowski, T Von Eicken","JRes: A resource accounting interface for Java",1998,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=286944","http://scholar.google.com/scholar?cites=3001962889828441294&as_sdt=2005&sciodt=0,5&hl=en&num=20",223,2016-06-20,""
301,"E Van Emden, L Moonen","Java quality assurance by detecting code smells",2002,"Reverse Engineering, 2002. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1173068","http://scholar.google.com/scholar?cites=3732669204040087567&as_sdt=2005&sciodt=0,5&hl=en&num=20",142,2016-06-20,""
298,"J Aldrich","Open modules: Modular reasoning about advice",2005,"European conference on object-oriented programming","Springer","http://link.springer.com/10.1007%2F11531142_7","http://scholar.google.com/scholar?cites=10431349894475476609&as_sdt=2005&sciodt=0,5&hl=en&num=20",775,2016-06-20,""
297,"JA Bank, AC Myers, B Liskov","Parameterized types for Java",1997,"… symposium on Principles of programming …","dl.acm.org","http://dl.acm.org/citation.cfm?id=263714","http://scholar.google.com/scholar?cites=1671451533163271783&as_sdt=2005&sciodt=0,5&hl=en&num=20",275,2016-06-20,""
295,"P Haller, M Odersky","Scala actors: Unifying thread-based and event-based programming",2009,"Theoretical Computer Science","Elsevier","","http://scholar.google.com/scholar?cites=12143957832676562816&as_sdt=2005&sciodt=0,5&hl=en&num=20",4,2016-06-20,"HTML"
292,"MJ McAuliffe, FM Lalonde, D McGarry…","Medical image processing, analysis and visualization in clinical research",2001,"… , 2001. CBMS 2001. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=941749","http://scholar.google.com/scholar?cites=11437046090312119734&as_sdt=2005&sciodt=0,5&hl=en&num=20",144,2016-06-20,""
292,"D Caromel, W Klauser, J Vayssiere","Towards seamless computing and metacomputing in Java",1998,"Concurrency Practice and …","Citeseer","","http://scholar.google.com/scholar?cites=11143656273618563242&as_sdt=2005&sciodt=0,5&hl=en&num=20",209,2016-06-20,"PDF"
289,"DR Petty, SA Sylvester","Specification language for defining user interface panels that are platform-independent",2002,"US Patent 6,342,907","Google Patents","http://www.google.com/patents/us6342907","http://scholar.google.com/scholar?cites=7838020220490867697&as_sdt=2005&sciodt=0,5&hl=en&num=20",224,2016-06-20,""
284,"E Cooper, S Lindley, P Wadler, J Yallop","Links: Web programming without tiers",2007,"Formal Methods for Components …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-74792-5_12","http://scholar.google.com/scholar?cites=14803407993686348488&as_sdt=2005&sciodt=0,5&hl=en&num=20",190,2016-06-20,""
281,"D Flanagan, Y Matsumoto","The ruby programming language",2008,"","books.google.com","","http://scholar.google.com/scholar?cites=7320260167641611091&as_sdt=2005&sciodt=0,5&hl=en&num=20",158,2016-06-20,"BOOK"
273,"A Kennedy, D Syme","Design and implementation of generics for the. net common language runtime",2001,"ACM SigPlan Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=378797","http://scholar.google.com/scholar?cites=3632645417540019306&as_sdt=2005&sciodt=0,5&hl=en&num=20",231,2016-06-20,""
273,"H Xi, C Chen, G Chen","Guarded recursive datatype constructors",2003,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=604150","http://scholar.google.com/scholar?cites=5674084927970800252&as_sdt=2005&sciodt=0,5&hl=en&num=20",730,2016-06-20,""
270,"E Ernst","Family polymorphism",2001,"… Conference on Object-Oriented Programming","Springer","http://link.springer.com/chapter/10.1007/3-540-45337-7_17","http://scholar.google.com/scholar?cites=6636918867998207511&as_sdt=2005&sciodt=0,5&hl=en&num=20",778,2016-06-20,""
269,"F Smith, D Walker, G Morrisett","Alias types",2000,"European Symposium on Programming","Springer","http://link.springer.com/chapter/10.1007/3-540-46425-5_24","http://scholar.google.com/scholar?cites=6015823543162440192&as_sdt=2005&sciodt=0,5&hl=en&num=20",335,2016-06-20,""
268,"T Bures, P Hnetynka, F Plasil","Sofa 2.0: Balancing advanced features in a hierarchical component model",2006,"Fourth International Conference …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1691359","http://scholar.google.com/scholar?cites=9494613800831107470&as_sdt=2005&sciodt=0,5&hl=en&num=20",435,2016-06-20,""
267,"M Bravenboer, KT Kalleberg, R Vermaas…","Stratego/XT 0.17. A language and toolset for program transformation",2008,"… of computer programming","Elsevier","","http://scholar.google.com/scholar?cites=15981030219897801563&as_sdt=2005&sciodt=0,5&hl=en&num=20",150,2016-06-20,"HTML"
265,"Y Minamide","Static approximation of dynamically generated web pages",2005,"Proceedings of the 14th international conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1060809","http://scholar.google.com/scholar?cites=3549647106784357873&as_sdt=2005&sciodt=0,5&hl=en&num=20",612,2016-06-20,""
264,"G Klein, T Nipkow","A machine-checked model for a Java-like language, virtual machine, and compiler",2006,"ACM Transactions on Programming Languages and …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1146811","http://scholar.google.com/scholar?cites=1124545735385162805&as_sdt=2005&sciodt=0,5&hl=en&num=20",687,2016-06-20,""
259,"MP Atkinson, L Daynes, MJ Jordan, T Printezis…","An orthogonally persistent Java",1996,"ACM Sigmod …","dl.acm.org","http://dl.acm.org/citation.cfm?id=245905","http://scholar.google.com/scholar?cites=9279548226304944383&as_sdt=2005&sciodt=0,5&hl=en&num=20",114,2016-06-20,""
258,"A Pears, S Seidman, L Malmi, L Mannila, E Adams…","A survey of literature on the teaching of introductory programming",2007,"ACM SIGCSE …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1345441","http://scholar.google.com/scholar?cites=8246372893911157947&as_sdt=2005&sciodt=0,5&hl=en&num=20",935,2016-06-20,""
252,"D Batory, B Lofaso, Y Smaragdakis","JTS: Tools for implementing domain-specific languages",1998,"Fifth International Conference on …","cs.utexas.edu","","http://scholar.google.com/scholar?cites=3528199674565244253&as_sdt=2005&sciodt=0,5&hl=en&num=20",410,2016-06-20,"PDF"
252,"K Crary, D Walker, G Morrisett","Typed memory management in a calculus of capabilities",1999,"… on Principles of programming …","dl.acm.org","http://dl.acm.org/citation.cfm?id=292564","http://scholar.google.com/scholar?cites=14122791971598443182&as_sdt=2005&sciodt=0,5&hl=en&num=20",472,2016-06-20,""
252,"B Schwartz, AW Jackson, WT Strayer…","Smart packets for active networks",1999,"… Programming …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=758557","http://scholar.google.com/scholar?cites=2737367840425461282&as_sdt=2005&sciodt=0,5&hl=en&num=20",792,2016-06-20,""
246,"M Kim, L Bergman, T Lau…","An ethnographic study of copy and paste programming practices in OOPL",2004,"… Engineering, 2004. ISESE' …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=1334896","http://scholar.google.com/scholar?cites=17746033547860584746&as_sdt=2005&sciodt=0,5&hl=en&num=20",381,2016-06-20,""
246,"PG Baker, A Brass, S Bechhofer, CA Goble, NW Paton…","TAMBIS: Transparent Access to Multiple Bioinformatics Information Sources.",1998,"Ismb","researchgate.net","","http://scholar.google.com/scholar?cites=7780231719646298008&as_sdt=2005&sciodt=0,5&hl=en&num=20",479,2016-06-20,"PDF"
245,"P Costanza, R Hirschfeld","Language constructs for context-oriented programming: an overview of ContextL",2005,"Proceedings of the 2005 symposium on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=1146842","http://scholar.google.com/scholar?cites=14562404841804829235&as_sdt=2005&sciodt=0,5&hl=en&num=20",325,2016-06-20,""
242,"M Hennessy, J Riely","Resource access control in systems of mobile agents",2002,"Information and Computation","Elsevier","","http://scholar.google.com/scholar?cites=6477927825365122319&as_sdt=2005&sciodt=0,5&hl=en&num=20",200,2016-06-20,"HTML"
242,"MGJ Van den Brand, J Heering, P Klint…","Compiling language definitions: the ASF+ SDF compiler",2002,"… on Programming …","dl.acm.org","http://dl.acm.org/citation.cfm?id=567099","http://scholar.google.com/scholar?cites=16255279861405940800&as_sdt=2005&sciodt=0,5&hl=en&num=20",386,2016-06-20,""
241,"KM Ala-Mutka","A survey of automated assessment approaches for programming assignments",2005,"Computer science education","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/08993400500150747","http://scholar.google.com/scholar?cites=1337097013979919194&as_sdt=2005&sciodt=0,5&hl=en&num=20",919,2016-06-20,""
239,"DA Watt, W Findlay, J Hughes","Programming language concepts and paradigms",1990,"","eecs.ucf.edu","","http://scholar.google.com/scholar?cites=17712181393114830306&as_sdt=2005&sciodt=0,5&hl=en&num=20",2,2016-06-20,"BOOK"
239,"J Van Den Berg, B Jacobs","The LOOP compiler for Java and JML",2001,"… Conference on Tools and Algorithms for the …","Springer","http://link.springer.com/10.1007/3-540-45319-9_21","http://scholar.google.com/scholar?cites=17342289961682327046&as_sdt=2005&sciodt=0,5&hl=en&num=20",93,2016-06-20,""
238,"M Burnett, J Atwood, RW Djang…","Forms/3: A first-order visual language to explore the boundaries of the spreadsheet paradigm",2001,"… programming","Cambridge Univ Press","http://journals.cambridge.org/abstract_S0956796800003828","http://scholar.google.com/scholar?cites=2556713801230600515&as_sdt=2005&sciodt=0,5&hl=en&num=20",928,2016-06-20,""
237,"CAR Hoareetal","Tackling the awkward squad: monadic input/output, concurrency, exceptions, and foreign-language calls in Haskell",2001,"Engineering theories of software construction","books.google.com","http://books.google.com/books?hl=en&lr=&id=HuQzZ7CW9moC&oi=fnd&pg=PA47&dq=java+functional+programming+language&ots=o0kzftTS5c&sig=CwBYlO4ryGMRNX0oixlLXBDFUtY","http://scholar.google.com/scholar?cites=9833922810153513704&as_sdt=2005&sciodt=0,5&hl=en&num=20",379,2016-06-20,""
236,"JC Filliâtre, C Marché","Multi-prover verification of C programs",2004,"International Conference on Formal Engineering …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30482-1_10","http://scholar.google.com/scholar?cites=6570830268228139333&as_sdt=2005&sciodt=0,5&hl=en&num=20",475,2016-06-20,""
234,"JD Gradecki, N Lesiecki","Mastering AspectJ: aspect-oriented programming in Java",2003,"","books.google.com","","http://scholar.google.com/scholar?cites=2030243366813264357&as_sdt=2005&sciodt=0,5&hl=en&num=20",753,2016-06-20,"BOOK"
232,"O Agesen, SN Freund, JC Mitchell","Adding type parameterization to the Java language",1997,"ACM SIGPLAN Notices","dl.acm.org","http://dl.acm.org/citation.cfm?id=263720","http://scholar.google.com/scholar?cites=16568964039531864137&as_sdt=2005&sciodt=0,5&hl=en&num=20",92,2016-06-20,""
